Economy ISO3,Economy Name,Indicator ID,Indicator,Attribute 1,Attribute 2,Attribute 3,Partner,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
IND,India,ITU.DDD.16,International bandwidth per Internet user (kbit/s),Actual,-,-,-,5749.8,4856.2,5027.4,7612.9,7338.0,9683.8,27686.4,39585.8,99325.7,80749.5,54933.6,102795.6,141266.6,
IND,India,ITU.DDD.2,Female Internet users as a % of total female population,Actual,-,-,-,,,,,,,,,14.9,,,,,
IND,India,ITU.DDD.21,Male Internet users as a % of total male population,Actual,-,-,-,,,,,,,,,25.0,,,,,
IND,India,ITU.DDD.23,Mobile broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,1.3,0.9,1.6,1.1,1.1,
IND,India,ITU.DDD.24,Mobile cellular basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,0.3,1.1,1.6,1.1,1.1,
IND,India,ITU.DDD.25,Mobile data and voice basket (high consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,1.3,0.9,1.6,1.1,1.1,
IND,India,ITU.DDD.26,Mobile data and voice basket (low consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,1.3,0.9,1.6,1.1,1.1,
IND,India,ITU.DDD.27,Mobile-cellular subscriptions per 100 inhabitants,Actual,-,-,-,60.6,71.1,67.8,68.6,72.2,75.7,84.3,86.3,85.9,83.3,82.6,82.0,80.6,
IND,India,ITU.DDD.28,Monthly fixed broadband Internet traffic per fixed broadband subscription (MB),Actual,-,-,-,,,,,,,,12974.1,16464.9,22098.6,34567.9,122339.1,172852.8,
IND,India,ITU.DDD.29,Monthly mobile broadband Internet traffic per mobile broadband subscription (MB),Actual,-,-,-,,,,,,,,4746.2,7032.2,9913.7,11079.8,14426.8,17007.0,
IND,India,ITU.DDD.30,Population covered by a mobile-cellular network (%),Actual,-,-,-,,,,93.5,,,96.0,97.0,97.0,99.1,99.1,99.2,99.2,
IND,India,ITU.DDD.30,Population covered by a mobile-cellular network (%),Estimate,-,-,-,,,,,,95.0,,,,,,,,
IND,India,ITU.DDD.31,Population covered by at least a 3G mobile network (%),Actual,-,-,-,,,,,,,79.7,88.0,94.0,98.2,98.6,98.8,98.8,
IND,India,ITU.DDD.31,Population covered by at least a 3G mobile network (%),Estimate,-,-,-,,,36.5,47.3,61.0,74.0,,,,,,,,
IND,India,ITU.DDD.32,Population covered by at least a 4G mobile network (%),Actual,-,-,-,,,,,,,73.5,88.0,94.0,97.9,98.5,98.7,98.7,
IND,India,ITU.DDD.32,Population covered by at least a 4G mobile network (%),Estimate,-,-,-,,,,,2.0,4.0,,,,,,,,
IND,India,ITU.DDD.33,Total fixed broadband subscriptions,Actual,-,-,-,10990000.0,13351187.0,14982178.0,14927670.0,15750000.0,16942750.0,18653312.0,17856024.0,18170000.0,19156559.0,22950000.0,27560000.0,33530452.0,
IND,India,ITU.DDD.4,Fixed broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,2.6,3.1,3.2,3.3,2.8,
IND,India,ITU.DDD.5,Fixed broadband subscriptions per 100 inhabitants,Actual,-,-,-,0.9,1.1,1.2,1.2,1.2,1.3,1.4,1.3,1.3,1.4,1.6,2.0,2.4,
IND,India,ITU.DDD.6,Fixed broadband subscriptions: >10 Mbit/s,Actual,-,-,-,,,,,,1381917.0,2437946.0,8516834.0,9650039.0,12269953.0,12671981.0,24923187.0,32033019.0,
IND,India,ITU.DDD.7,Fixed broadband subscriptions: 2 to 10 Mbit/s,Actual,-,-,-,,,,,,8493949.0,9178709.0,8142170.0,8228848.0,6562013.0,3268739.0,2130534.0,1364274.0,
IND,India,ITU.DDD.8,Fixed broadband subscriptions: 256kbit/s - <2Mbit/s,Actual,-,-,-,,,,,,6749703.0,7036657.0,1197020.0,291113.0,324592.0,6807706.0,506279.0,133159.0,
IND,India,ITU.DDD.9,Fixed-telephone subscriptions per 100 inhabitants,Actual,-,-,-,2.8,2.6,2.4,2.2,2.1,1.9,1.8,1.7,1.6,1.5,1.4,1.7,1.9,
IRL,Ireland,ITU.DDD.1,Active mobile-broadband subscriptions per 100 inhabitants,Actual,-,-,-,48.6,59.1,64.4,67.7,81.9,96.3,101.0,101.8,103.5,105.1,104.4,108.7,118.6,
IRL,Ireland,ITU.DDD.10,Households with a computer at home (%),Actual,-,-,-,76.5,80.6,82.7,83.6,,,,84.0,89.0,91.0,92.0,,,
IRL,Ireland,ITU.DDD.11,Households with Internet access at home (%),Actual,-,-,-,71.7,78.1,81.1,82.4,82.0,85.0,,89.0,89.0,91.0,92.0,,,
IRL,Ireland,ITU.DDD.14,Individuals owning a mobile phone (%),Actual,-,-,-,,,,,,,,83.0,87.5,,,,,
IRL,Ireland,ITU.DDD.15,"Individuals using the Internet, total (%)",Actual,-,-,-,69.9,74.9,76.9,78.2,83.5,83.5,83.5,84.1,87.0,87.0,92.0,,,
IRL,Ireland,ITU.DDD.15,"Individuals using the Internet, total (%)",Estimate,-,-,-,,,,,,,,,,,,94.5,95.6,
IRL,Ireland,ITU.DDD.16,International bandwidth per Internet user (kbit/s),Actual,-,-,-,69096.8,82769.9,84618.5,59877.6,67372.8,75725.2,76186.9,78479.3,,,,,,
IRL,Ireland,ITU.DDD.18,Internet users: 15-24 years as a % of all 15-24 years,Actual,-,-,-,89.9,93.8,92.9,94.6,97.1,95.3,,,,,,,,
IRL,Ireland,ITU.DDD.19,Internet users: 25-74 years as a % of all 25-74 years,Actual,-,-,-,66.1,71.7,74.3,75.4,76.8,77.7,,,,,,,,
IRL,Ireland,ITU.DDD.2,Female Internet users as a % of total female population,Actual,-,-,-,71.7,76.4,77.3,78.5,85.0,85.0,,85.7,88.0,88.0,93.0,,,
IRL,Ireland,ITU.DDD.21,Male Internet users as a % of total male population,Actual,-,-,-,68.0,73.3,76.6,78.0,82.0,82.0,,82.5,86.0,86.0,91.0,,,
IRL,Ireland,ITU.DDD.22,Male mobile phone ownership as a % of total male population,Actual,-,-,-,,,,,,,,83.0,86.6,,,,,
IRL,Ireland,ITU.DDD.23,Mobile broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,0.5,0.8,0.8,0.4,0.4,
IRL,Ireland,ITU.DDD.24,Mobile cellular basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,0.7,0.8,0.8,0.4,0.4,
IRL,Ireland,ITU.DDD.25,Mobile data and voice basket (high consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,0.7,0.8,0.8,0.4,0.4,
IRL,Ireland,ITU.DDD.26,Mobile data and voice basket (low consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,0.7,0.8,0.8,0.4,0.4,
IRL,Ireland,ITU.DDD.27,Mobile-cellular subscriptions per 100 inhabitants,Actual,-,-,-,103.9,108.0,109.8,106.4,106.3,105.1,103.4,102.7,102.8,105.4,105.8,107.8,112.5,
IRL,Ireland,ITU.DDD.28,Monthly fixed broadband Internet traffic per fixed broadband subscription (MB),Actual,-,-,-,,,,,,,,,41731.3,52163.0,84806.9,86529.7,99103.7,
IRL,Ireland,ITU.DDD.29,Monthly mobile broadband Internet traffic per mobile broadband subscription (MB),Actual,-,-,-,,,849.8,1136.6,1541.8,,,1544.7,1846.0,3303.8,4436.6,4209.7,4388.8,
IRL,Ireland,ITU.DDD.3,Female mobile phone ownership as a % of total female population,Actual,-,-,-,,,,,,,,83.0,88.3,,,,,
IRL,Ireland,ITU.DDD.30,Population covered by a mobile-cellular network (%),Actual,-,-,-,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,
IRL,Ireland,ITU.DDD.31,Population covered by at least a 3G mobile network (%),Actual,-,-,-,,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,
IRL,Ireland,ITU.DDD.32,Population covered by at least a 4G mobile network (%),Actual,-,-,-,,,,,87.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,
IRL,Ireland,ITU.DDD.32,Population covered by at least a 4G mobile network (%),Estimate,-,-,-,,,,40.0,,,,,,,,,,
IRL,Ireland,ITU.DDD.33,Total fixed broadband subscriptions,Actual,-,-,-,1019964.0,1070776.0,1112082.0,1189212.0,1258758.0,1309467.0,1360204.0,1398798.0,1430160.0,1462549.0,1516473.0,1576997.0,1611509.0,
IRL,Ireland,ITU.DDD.4,Fixed broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,1.3,1.3,1.5,1.3,1.5,
IRL,Ireland,ITU.DDD.5,Fixed broadband subscriptions per 100 inhabitants,Actual,-,-,-,22.5,23.6,24.4,25.9,27.2,28.1,28.8,29.3,29.6,29.9,30.7,31.6,32.1,
IRL,Ireland,ITU.DDD.6,Fixed broadband subscriptions: >10 Mbit/s,Actual,-,-,-,135373.0,305604.8,350628.0,635124.0,802602.0,900007.0,1085380.0,1178098.0,1250022.0,1320671.0,1399440.0,1486939.0,1540604.0,
IRL,Ireland,ITU.DDD.7,Fixed broadband subscriptions: 2 to 10 Mbit/s,Actual,-,-,-,729745.0,584946.1,681176.0,494217.0,408498.0,377515.0,256329.0,209073.0,172128.0,135133.0,107418.0,80598.0,65976.0,
IRL,Ireland,ITU.DDD.8,Fixed broadband subscriptions: 256kbit/s - <2Mbit/s,Actual,-,-,-,154846.0,103116.1,80278.0,59871.0,47658.0,32088.0,18486.0,11627.0,8010.0,6745.0,9615.0,9460.0,4929.0,
IRL,Ireland,ITU.DDD.9,Fixed-telephone subscriptions per 100 inhabitants,Actual,-,-,-,45.9,45.0,44.0,44.3,43.8,41.4,40.7,39.2,37.8,36.1,33.9,25.9,24.3,
IRN,"Iran, Islamic Rep.",ITU.DDD.1,Active mobile-broadband subscriptions per 100 inhabitants,Actual,-,-,-,0.0,0.0,0.4,1.2,10.5,19.5,32.6,65.5,65.2,76.9,89.0,104.5,115.6,
IRN,"Iran, Islamic Rep.",ITU.DDD.10,Households with a computer at home (%),Actual,-,-,-,35.2,,,45.9,52.5,57.4,61.8,69.7,73.9,79.0,83.1,,,
IRN,"Iran, Islamic Rep.",ITU.DDD.11,Households with Internet access at home (%),Actual,-,-,-,21.4,,31.3,37.8,44.7,55.5,62.2,72.8,79.4,77.5,79.0,79.5,,
IRN,"Iran, Islamic Rep.",ITU.DDD.12,"Households with Internet access at home, rural (%)",Actual,-,-,-,4.9,,,17.5,,36.7,,57.0,,,,69.2,,
IRN,"Iran, Islamic Rep.",ITU.DDD.13,"Households with Internet access at home, urban (%)",Actual,-,-,-,27.3,,,45.1,,62.1,,77.9,,,,82.5,,
IRN,"Iran, Islamic Rep.",ITU.DDD.14,Individuals owning a mobile phone (%),Actual,-,-,-,,,,,,69.7,64.2,66.0,68.2,70.8,71.9,72.4,,
IRN,"Iran, Islamic Rep.",ITU.DDD.15,"Individuals using the Internet, total (%)",Actual,-,-,-,15.9,,22.7,30.0,39.4,45.3,53.2,64.0,70.2,72.5,75.6,78.6,,
IRN,"Iran, Islamic Rep.",ITU.DDD.15,"Individuals using the Internet, total (%)",Estimate,-,-,-,,19.0,,,,,,,,,,,81.7,
IRN,"Iran, Islamic Rep.",ITU.DDD.16,International bandwidth per Internet user (kbit/s),Actual,-,-,-,2236.2,3833.1,4218.2,4793.5,5942.6,8033.4,14717.0,19382.7,22577.5,28588.9,48995.6,66522.9,36566.7,
IRN,"Iran, Islamic Rep.",ITU.DDD.17,Internet users: < 15 years as a % of all < 15 years,Actual,-,-,-,4.7,,,18.4,,19.5,,59.0,,,,94.4,,
IRN,"Iran, Islamic Rep.",ITU.DDD.18,Internet users: 15-24 years as a % of all 15-24 years,Actual,-,-,-,30.3,,,51.1,,72.4,,85.0,,,,95.4,,
IRN,"Iran, Islamic Rep.",ITU.DDD.19,Internet users: 25-74 years as a % of all 25-74 years,Actual,-,-,-,12.7,,,26.5,,45.1,,62.4,,,,74.2,,
IRN,"Iran, Islamic Rep.",ITU.DDD.2,Female Internet users as a % of total female population,Actual,-,-,-,12.7,,,25.8,,44.4,52.1,60.4,66.5,68.8,72.6,77.7,,
IRN,"Iran, Islamic Rep.",ITU.DDD.20,Internet users: 75+ years as a % of all 75+ years,Actual,-,-,-,0.3,,,1.8,,3.7,,11.8,,,,7.8,,
IRN,"Iran, Islamic Rep.",ITU.DDD.21,Male Internet users as a % of total male population,Actual,-,-,-,16.6,,,33.8,,46.3,54.4,67.6,73.8,76.0,78.5,79.5,,
IRN,"Iran, Islamic Rep.",ITU.DDD.22,Male mobile phone ownership as a % of total male population,Actual,-,-,-,,,,,,76.0,75.1,77.2,79.8,76.6,76.5,76.5,,
IRN,"Iran, Islamic Rep.",ITU.DDD.23,Mobile broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,0.8,0.8,0.9,,,
IRN,"Iran, Islamic Rep.",ITU.DDD.24,Mobile cellular basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,0.4,0.4,0.5,0.1,0.0,
IRN,"Iran, Islamic Rep.",ITU.DDD.25,Mobile data and voice basket (high consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,2.7,2.7,1.7,,,
IRN,"Iran, Islamic Rep.",ITU.DDD.26,Mobile data and voice basket (low consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,1.3,1.3,1.0,,0.0,
IRN,"Iran, Islamic Rep.",ITU.DDD.27,Mobile-cellular subscriptions per 100 inhabitants,Actual,-,-,-,71.7,73.4,75.2,83.2,86.2,90.7,96.7,103.0,103.6,136.4,146.2,154.6,164.5,
IRN,"Iran, Islamic Rep.",ITU.DDD.28,Monthly fixed broadband Internet traffic per fixed broadband subscription (MB),Actual,-,-,-,0.0,0.0,0.0,,5627.0,6809.2,6462.0,5038.8,11726.6,19997.3,32499.7,40047.2,38117.4,
IRN,"Iran, Islamic Rep.",ITU.DDD.29,Monthly mobile broadband Internet traffic per mobile broadband subscription (MB),Actual,-,-,-,,,,,2794.0,3456.2,2156.1,2635.2,4286.6,5623.7,7410.3,9318.3,8604.1,
IRN,"Iran, Islamic Rep.",ITU.DDD.3,Female mobile phone ownership as a % of total female population,Actual,-,-,-,,,,,,63.2,53.1,54.6,56.4,64.9,67.2,68.3,,
IRN,"Iran, Islamic Rep.",ITU.DDD.30,Population covered by a mobile-cellular network (%),Actual,-,-,-,85.0,85.0,96.0,94.0,94.2,94.2,96.5,96.5,96.5,96.5,96.9,96.5,96.9,
IRN,"Iran, Islamic Rep.",ITU.DDD.31,Population covered by at least a 3G mobile network (%),Actual,-,-,-,0.0,0.0,40.8,48.0,52.0,59.8,62.7,77.0,79.0,85.0,85.0,85.0,85.0,
IRN,"Iran, Islamic Rep.",ITU.DDD.32,Population covered by at least a 4G mobile network (%),Actual,-,-,-,,,,,4.3,14.1,28.9,74.0,76.0,81.0,81.0,81.0,81.0,
IRN,"Iran, Islamic Rep.",ITU.DDD.33,Total fixed broadband subscriptions,Actual,-,-,-,,2119708.0,3803692.0,5161156.0,6145220.0,6608662.0,7608560.0,8599949.0,9806751.0,8626182.0,9564195.0,10674899.0,10931133.0,
IRN,"Iran, Islamic Rep.",ITU.DDD.33,Total fixed broadband subscriptions,Estimate,-,-,-,987549.0,,,,,,,,,,,,,
IRN,"Iran, Islamic Rep.",ITU.DDD.4,Fixed broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,1.1,0.7,0.9,,0.0,
IRN,"Iran, Islamic Rep.",ITU.DDD.5,Fixed broadband subscriptions per 100 inhabitants,Actual,-,-,-,1.3,2.8,4.9,6.6,7.7,8.1,9.1,10.2,11.5,10.0,11.0,12.1,12.3,
IRN,"Iran, Islamic Rep.",ITU.DDD.6,Fixed broadband subscriptions: >10 Mbit/s,Actual,-,-,-,,,,,89310.0,,371188.0,1254934.0,1987861.0,1474870.0,2891431.0,3967283.0,4846999.0,
IRN,"Iran, Islamic Rep.",ITU.DDD.7,Fixed broadband subscriptions: 2 to 10 Mbit/s,Actual,-,-,-,,,,,697343.0,1438915.0,2572858.0,3363433.0,3762770.0,2221128.0,4161096.0,4649152.0,4896288.0,
IRN,"Iran, Islamic Rep.",ITU.DDD.8,Fixed broadband subscriptions: 256kbit/s - <2Mbit/s,Actual,-,-,-,,1772867.0,,,,5358567.0,4664514.0,3981582.0,4055492.0,4930184.0,2511668.0,2058464.0,1187846.0,
IRN,"Iran, Islamic Rep.",ITU.DDD.9,Fixed-telephone subscriptions per 100 inhabitants,Actual,-,-,-,34.2,36.4,37.2,37.8,36.7,37.2,37.1,36.8,35.6,33.4,33.3,33.3,33.1,
IRQ,Iraq,ITU.DDD.1,Active mobile-broadband subscriptions per 100 inhabitants,Actual,-,-,-,0.0,,,,3.4,3.4,15.6,31.7,37.7,39.8,43.4,47.5,46.2,
IRQ,Iraq,ITU.DDD.10,Households with a computer at home (%),Actual,-,-,-,,,,,29.4,,,37.5,,14.6,,,75.6,
IRQ,Iraq,ITU.DDD.11,Households with Internet access at home (%),Actual,-,-,-,,,,,26.4,,,58.8,,64.5,,,88.7,
IRQ,Iraq,ITU.DDD.12,"Households with Internet access at home, rural (%)",Actual,-,-,-,,,,,,,,,,,,,81.0,
IRQ,Iraq,ITU.DDD.13,"Households with Internet access at home, urban (%)",Actual,-,-,-,,,,,,,,,,,,,91.7,
IRQ,Iraq,ITU.DDD.14,Individuals owning a mobile phone (%),Actual,-,-,-,,,,,53.4,,,,,58.2,,,65.7,
IRQ,Iraq,ITU.DDD.15,"Individuals using the Internet, total (%)",Actual,-,-,-,2.5,,,,11.6,,,49.4,,44.3,,,78.7,
IRQ,Iraq,ITU.DDD.15,"Individuals using the Internet, total (%)",Estimate,-,-,-,,5.0,7.1,9.2,,15.2,19.9,,33.9,,53.7,65.0,,
IRQ,Iraq,ITU.DDD.16,International bandwidth per Internet user (kbit/s),Actual,-,-,-,102.4,61.8,41.6,,,,,49745.7,77201.7,100190.2,74257.8,74717.0,76087.2,
IRQ,Iraq,ITU.DDD.17,Internet users: < 15 years as a % of all < 15 years,Actual,-,-,-,,,,,,,,,,,,,69.7,
IRQ,Iraq,ITU.DDD.18,Internet users: 15-24 years as a % of all 15-24 years,Actual,-,-,-,,,,,,,,,,,,,88.4,
IRQ,Iraq,ITU.DDD.19,Internet users: 25-74 years as a % of all 25-74 years,Actual,-,-,-,,,,,,,,,,,,,80.1,
IRQ,Iraq,ITU.DDD.2,Female Internet users as a % of total female population,Actual,-,-,-,,,,,7.6,,,,,35.0,,,72.3,
IRQ,Iraq,ITU.DDD.20,Internet users: 75+ years as a % of all 75+ years,Actual,-,-,-,,,,,,,,,,,,,24.6,
IRQ,Iraq,ITU.DDD.21,Male Internet users as a % of total male population,Actual,-,-,-,,,,,15.6,,,,,53.1,,,84.7,
IRQ,Iraq,ITU.DDD.22,Male mobile phone ownership as a % of total male population,Actual,-,-,-,,,,,63.1,,,,,68.4,,,72.7,
IRQ,Iraq,ITU.DDD.23,Mobile broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,5.0,5.0,1.7,2.5,1.7,
IRQ,Iraq,ITU.DDD.24,Mobile cellular basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,1.9,1.9,1.6,1.7,1.8,
IRQ,Iraq,ITU.DDD.25,Mobile data and voice basket (high consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,9.1,9.1,5.5,5.0,2.6,
IRQ,Iraq,ITU.DDD.26,Mobile data and voice basket (low consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,4.3,4.3,4.1,3.8,2.5,
IRQ,Iraq,ITU.DDD.27,Mobile-cellular subscriptions per 100 inhabitants,Actual,-,-,-,74.4,,,91.5,89.8,88.9,86.4,84.3,90.0,89.6,88.1,93.6,98.2,
IRQ,Iraq,ITU.DDD.27,Mobile-cellular subscriptions per 100 inhabitants,Estimate,-,-,-,,78.8,79.0,,,,,,,,,,,
IRQ,Iraq,ITU.DDD.28,Monthly fixed broadband Internet traffic per fixed broadband subscription (MB),Actual,-,-,-,,,,,,,,200376.9,200341.6,199602.9,144172.1,141185.6,141185.6,
IRQ,Iraq,ITU.DDD.29,Monthly mobile broadband Internet traffic per mobile broadband subscription (MB),Actual,-,-,-,,,,,,,,1591.2,1763.6,1633.1,902.9,806.0,811.1,
IRQ,Iraq,ITU.DDD.3,Female mobile phone ownership as a % of total female population,Actual,-,-,-,,,,,43.4,,,,,47.3,,,58.3,
IRQ,Iraq,ITU.DDD.30,Population covered by a mobile-cellular network (%),Actual,-,-,-,,,,,,,,99.9,100.0,100.0,100.0,100.0,100.0,
IRQ,Iraq,ITU.DDD.30,Population covered by a mobile-cellular network (%),Estimate,-,-,-,,,,,,98.0,,,,,,,,
IRQ,Iraq,ITU.DDD.31,Population covered by at least a 3G mobile network (%),Actual,-,-,-,,,,,,,73.0,85.6,94.6,96.5,96.9,96.9,98.2,
IRQ,Iraq,ITU.DDD.31,Population covered by at least a 3G mobile network (%),Estimate,-,-,-,,,25.0,25.0,60.0,55.0,,,,,,,,
IRQ,Iraq,ITU.DDD.32,Population covered by at least a 4G mobile network (%),Actual,-,-,-,,,,,,,0.0,0.0,0.0,0.0,94.6,95.9,96.6,
IRQ,Iraq,ITU.DDD.32,Population covered by at least a 4G mobile network (%),Estimate,-,-,-,,,,0.0,0.0,0.0,,,,,,,,
IRQ,Iraq,ITU.DDD.33,Total fixed broadband subscriptions,Actual,-,-,-,3117.0,,,,,,,4291911.0,4492328.0,4559053.0,6254099.0,6386394.0,6386394.0,
IRQ,Iraq,ITU.DDD.4,Fixed broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,5.0,5.0,,,0.0,
IRQ,Iraq,ITU.DDD.5,Fixed broadband subscriptions per 100 inhabitants,Actual,-,-,-,0.0,,,,,,,10.8,11.1,11.0,14.7,14.7,14.4,
IRQ,Iraq,ITU.DDD.6,Fixed broadband subscriptions: >10 Mbit/s,Actual,-,-,-,,,,,,,,429191.0,449232.8,455905.0,625410.0,638640.0,638640.0,
IRQ,Iraq,ITU.DDD.7,Fixed broadband subscriptions: 2 to 10 Mbit/s,Actual,-,-,-,,,,,,,,1287573.0,1347698.4,1367716.0,1876229.0,1915918.0,1915918.0,
IRQ,Iraq,ITU.DDD.8,Fixed broadband subscriptions: 256kbit/s - <2Mbit/s,Actual,-,-,-,15.0,,,,,,,2575146.0,2695396.8,2735432.0,3752459.0,3831836.0,3831836.0,
IRQ,Iraq,ITU.DDD.9,Fixed-telephone subscriptions per 100 inhabitants,Actual,-,-,-,5.5,,,5.4,5.3,5.3,5.2,8.2,6.7,6.9,6.3,5.8,5.4,
IRQ,Iraq,ITU.DDD.9,Fixed-telephone subscriptions per 100 inhabitants,Estimate,-,-,-,,5.5,5.5,,,,,,,,,,,
ISL,Iceland,ITU.DDD.1,Active mobile-broadband subscriptions per 100 inhabitants,Actual,-,-,-,45.6,57.9,71.4,75.9,86.7,95.0,105.4,113.0,115.9,115.8,114.3,119.5,126.1,
ISL,Iceland,ITU.DDD.10,Households with a computer at home (%),Actual,-,-,-,93.1,94.7,95.5,96.7,,,,,,,,,,
ISL,Iceland,ITU.DDD.11,Households with Internet access at home (%),Actual,-,-,-,92.0,92.6,94.6,96.4,,,,,,99.4,98.5,98.4,,
ISL,Iceland,ITU.DDD.15,"Individuals using the Internet, total (%)",Actual,-,-,-,93.4,94.8,96.2,96.5,98.2,,,98.3,99.0,99.5,99.5,99.7,,
ISL,Iceland,ITU.DDD.15,"Individuals using the Internet, total (%)",Estimate,-,-,-,,,,,,98.2,98.2,,,,,,99.9,
ISL,Iceland,ITU.DDD.16,International bandwidth per Internet user (kbit/s),Actual,-,-,-,297687.9,292317.9,323820.3,239743.1,295389.9,381420.0,485190.8,478325.3,,,,,,
ISL,Iceland,ITU.DDD.18,Internet users: 15-24 years as a % of all 15-24 years,Actual,-,-,-,99.3,100.0,100.0,100.0,100.0,,,100.0,99.4,,,,,
ISL,Iceland,ITU.DDD.19,Internet users: 25-74 years as a % of all 25-74 years,Actual,-,-,-,92.0,93.6,95.3,95.8,97.9,,,97.9,98.9,,,,,
ISL,Iceland,ITU.DDD.2,Female Internet users as a % of total female population,Actual,-,-,-,91.5,93.8,95.5,95.6,98.0,,,98.4,99.4,99.5,99.8,99.7,,
ISL,Iceland,ITU.DDD.21,Male Internet users as a % of total male population,Actual,-,-,-,95.2,95.8,97.0,97.5,98.3,,,98.1,98.6,99.5,99.3,99.7,,
ISL,Iceland,ITU.DDD.23,Mobile broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,0.6,0.6,0.4,0.4,0.4,
ISL,Iceland,ITU.DDD.24,Mobile cellular basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,0.4,0.4,0.3,0.3,0.3,
ISL,Iceland,ITU.DDD.25,Mobile data and voice basket (high consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,0.6,0.6,0.4,0.4,0.4,
ISL,Iceland,ITU.DDD.26,Mobile data and voice basket (low consumption) as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,0.4,0.4,0.4,0.3,0.3,
ISL,Iceland,ITU.DDD.27,Mobile-cellular subscriptions per 100 inhabitants,Actual,-,-,-,107.1,107.8,109.7,109.9,112.9,116.0,119.6,116.8,116.6,114.6,114.9,118.1,122.5,
ISL,Iceland,ITU.DDD.28,Monthly fixed broadband Internet traffic per fixed broadband subscription (MB),Actual,-,-,-,,,,,,,,,213181.2,268120.3,334353.4,394762.6,446133.7,
ISL,Iceland,ITU.DDD.29,Monthly mobile broadband Internet traffic per mobile broadband subscription (MB),Actual,-,-,-,,,,,,,,6436.8,8151.5,9973.0,16299.7,19399.6,22499.3,
ISL,Iceland,ITU.DDD.30,Population covered by a mobile-cellular network (%),Actual,-,-,-,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.0,100.0,100.0,100.0,
ISL,Iceland,ITU.DDD.31,Population covered by at least a 3G mobile network (%),Actual,-,-,-,92.0,96.0,96.0,96.0,98.0,99.0,99.0,99.0,99.0,99.0,100.0,100.0,100.0,
ISL,Iceland,ITU.DDD.32,Population covered by at least a 4G mobile network (%),Actual,-,-,-,,,,,89.0,93.0,95.5,98.2,98.2,98.9,100.0,100.0,100.0,
ISL,Iceland,ITU.DDD.32,Population covered by at least a 4G mobile network (%),Estimate,-,-,-,,,,67.7,,,,,,,,,,
ISL,Iceland,ITU.DDD.33,Total fixed broadband subscriptions,Actual,-,-,-,109212.0,111584.0,113420.0,117467.0,119647.0,124436.0,128023.0,134624.0,137989.0,139241.0,141816.0,143124.0,142334.0,
ISL,Iceland,ITU.DDD.4,Fixed broadband basket as a % of GNI p.c.,Actual,-,-,-,,,,,,,,,0.8,1.6,1.2,1.5,1.4,
ISL,Iceland,ITU.DDD.5,Fixed broadband subscriptions per 100 inhabitants,Actual,-,-,-,34.3,34.9,35.3,36.3,36.5,37.6,38.1,39.2,39.1,38.6,38.7,38.6,38.2,
ISL,Iceland,ITU.DDD.6,Fixed broadband subscriptions: >10 Mbit/s,Actual,-,-,-,58883.0,77493.0,79504.0,112407.0,115793.0,123167.0,126730.0,133906.0,137562.0,138929.0,141600.0,143017.0,142210.0,
ISL,Iceland,ITU.DDD.7,Fixed broadband subscriptions: 2 to 10 Mbit/s,Actual,-,-,-,28960.0,15252.0,9619.0,3419.0,3854.0,1028.0,879.0,501.0,268.0,194.0,129.0,66.0,74.0,
ISL,Iceland,ITU.DDD.8,Fixed broadband subscriptions: 256kbit/s - <2Mbit/s,Actual,-,-,-,7605.0,0.0,,,,241.0,414.0,217.0,159.0,118.0,87.0,41.0,50.0,
